frame,ego_.x_,ego_.y_,ego_.length_,ego_.width_,ego_.speed_,ego_.speed_x_,ego_.speed_y_,ego_.acc_,ego_.init_q_,ego_.lane_posi_,ego_.absolute_theta_,ego_.relative_theta_
208,6037.91,-2450.08,4.394,1.808,-11.9956,-1.57981e-05,11.9956,-9.10673e-05,4.01,4,0.000797682,2.48539e-08
209,6037.91,-2449.88,4.394,1.808,-11.9956,-1.57941e-05,11.9956,-0.000102679,4.01,4,0.000797682,2.48539e-08
210,6037.91,-2449.68,4.394,1.808,-11.9956,-1.57906e-05,11.9956,-0.000114287,4.01,4,0.000797682,2.48539e-08
211,6037.91,-2449.48,4.394,1.808,-11.9956,-1.57876e-05,11.9956,-0.000124143,4.01,4,0.000797682,2.48539e-08
212,6037.91,-2449.28,4.394,1.808,-11.9956,-1.5785e-05,11.9956,-0.000133993,4.01,4,0.000797682,2.48539e-08
213,6037.91,-2449.08,4.394,1.808,-11.9956,-1.5783e-05,11.9956,-0.000143838,4.01,4,0.000797682,2.48539e-08
214,6037.91,-2448.88,4.394,1.808,-11.9956,-1.57814e-05,11.9956,-0.000153676,4.01,4,0.000797682,2.48539e-08
215,6037.91,-2448.68,4.394,1.808,-11.9956,-1.57803e-05,11.9956,-0.000163509,4.01,4,0.000797682,2.48539e-08
216,6037.91,-2448.48,4.394,1.808,-11.9956,-1.57798e-05,11.9956,-0.000171587,4.01,4,0.000797682,2.48539e-08
217,6037.91,-2448.28,4.394,1.808,-11.9957,-1.57797e-05,11.9957,-0.000179655,4.01,4,0.000797682,2.48539e-08
218,6037.91,-2448.08,4.394,1.808,-11.9957,-1.57802e-05,11.9957,-0.000187715,4.01,4,0.000797682,2.48539e-08
219,6037.91,-2447.88,4.394,1.808,-11.9957,-1.57811e-05,11.9957,-0.000195767,4.01,4,0.000797682,2.48539e-08
220,6037.91,-2447.68,4.394,1.808,-11.9957,-1.57826e-05,11.9957,-0.000203809,4.01,4,0.000797682,2.48539e-08
221,6037.91,-2447.48,4.394,1.808,-11.9957,-1.57845e-05,11.9957,-0.000211843,4.01,4,0.000797682,2.48539e-08
222,6037.91,-2447.28,4.394,1.808,-11.9957,-1.5787e-05,11.9957,-0.000219868,4.01,4,0.000797682,2.48539e-08
223,6037.91,-2447.08,4.394,1.808,-11.9957,-1.57899e-05,11.9957,-0.000226135,4.01,4,0.000797682,2.48539e-08
224,6037.91,-2446.88,4.394,1.808,-11.9957,-1.57933e-05,11.9957,-0.00023239,4.01,4,0.000797682,2.48539e-08
225,6037.91,-2446.68,4.394,1.808,-11.9957,-1.57971e-05,11.9957,-0.000238634,4.01,4,0.000797682,2.48539e-08
226,6037.91,-2446.48,4.394,1.808,-11.9957,-1.58015e-05,11.9957,-0.000244865,4.01,4,0.000797682,2.48539e-08
227,6037.91,-2446.28,4.394,1.808,-11.9957,-1.58062e-05,11.9957,-0.000251086,4.01,4,0.000797682,2.48539e-08
228,6037.91,-2446.08,4.394,1.808,-11.9957,-1.58114e-05,11.9957,-0.000257294,4.01,4,0.000797682,2.48539e-08
229,6037.91,-2445.88,4.394,1.808,-11.9957,-1.5817e-05,11.9957,-0.000263491,4.01,4,0.000797682,2.48539e-08
230,6037.91,-2445.68,4.394,1.808,-11.9957,-1.5823e-05,11.9957,-0.000269676,4.01,4,0.000797682,2.48539e-08
231,6037.91,-2445.48,4.394,1.808,-11.9957,-1.58294e-05,11.9957,-0.0002741,4.01,4,0.000797682,2.48539e-08
232,6037.91,-2445.28,4.394,1.808,-11.9957,-1.58362e-05,11.9957,-0.00027851,4.01,4,0.000797682,2.48539e-08
233,6037.91,-2445.08,4.394,1.808,-11.9957,-1.58433e-05,11.9957,-0.000282905,4.01,4,0.000797682,2.48539e-08
234,6037.91,-2444.88,4.394,1.808,-11.9957,-1.58507e-05,11.9957,-0.000287285,4.01,4,0.000797682,2.48539e-08
235,6037.91,-2444.68,4.394,1.808,-11.9957,-1.58584e-05,11.9957,-0.000291651,4.01,4,0.000797682,2.48539e-08
236,6037.91,-2444.48,4.394,1.808,-11.9957,-1.58664e-05,11.9957,-0.000296002,4.01,4,0.000797682,2.48539e-08
237,6037.91,-2444.28,4.394,1.808,-11.9957,-1.58746e-05,11.9957,-0.000300339,4.01,4,0.000797682,2.48539e-08
238,6037.91,-2444.08,4.394,1.808,-11.9957,-1.58831e-05,11.9957,-0.000304661,4.01,4,0.000797682,2.48539e-08
239,6037.91,-2443.88,4.394,1.808,-11.9957,-1.58918e-05,11.9957,-0.000308969,4.01,4,0.000797682,2.48539e-08
240,6037.91,-2443.68,4.394,1.808,-11.9957,-1.59007e-05,11.9957,-0.000313261,4.01,4,0.000797682,2.48539e-08
241,6037.91,-2443.48,4.394,1.808,-11.9958,-1.59098e-05,11.9958,-0.00031754,4.01,4,0.000797682,2.48539e-08
242,6037.91,-2443.28,4.394,1.808,-11.9958,-1.59189e-05,11.9958,-0.000321804,4.01,4,0.000797682,2.48539e-08
243,6037.91,-2443.08,4.394,1.808,-11.9958,-1.59282e-05,11.9958,-0.000324303,4.01,4,0.000797682,2.48539e-08
244,6037.91,-2442.88,4.394,1.808,-11.9958,-1.59376e-05,11.9958,-0.000326785,4.01,4,0.000797682,2.48539e-08
245,6037.91,-2442.68,4.394,1.808,-11.9958,-1.5947e-05,11.9958,-0.00032925,4.01,4,0.000797682,2.48539e-08
246,6037.91,-2442.48,4.394,1.808,-11.9958,-1.59564e-05,11.9958,-0.000331697,4.01,4,0.000797682,2.48539e-08
247,6037.91,-2442.28,4.394,1.808,-11.9958,-1.59659e-05,11.9958,-0.000334127,4.01,4,0.000797682,2.48539e-08
248,6037.91,-2442.08,4.394,1.808,-11.9958,-1.59753e-05,11.9958,-0.000336539,4.01,4,0.000797682,2.48539e-08
249,6037.91,-2441.88,4.394,1.808,-11.9958,-1.59847e-05,11.9958,-0.000338934,4.01,4,0.000797682,2.48539e-08
250,6037.91,-2441.68,4.394,1.808,-11.9958,-1.59939e-05,11.9958,-0.000341311,4.01,4,0.000797682,2.48539e-08
251,6037.91,-2441.48,4.394,1.808,-11.9958,-1.60031e-05,11.9958,-0.000343671,4.01,4,0.000797682,2.48539e-08
252,6037.91,-2441.28,4.394,1.808,-11.9958,-1.60121e-05,11.9958,-0.000346013,4.01,4,0.000797682,2.48539e-08
253,6037.91,-2441.08,4.394,1.808,-11.9958,-1.6021e-05,11.9958,-0.000348338,4.01,4,0.000797682,2.48539e-08
254,6037.91,-2440.88,4.394,1.808,-11.9958,-1.60297e-05,11.9958,-0.000350645,4.01,4,0.000797682,2.48539e-08
255,6037.91,-2440.68,4.394,1.808,-11.9958,-1.60382e-05,11.9958,-0.000352935,4.01,4,0.000797682,2.48539e-08
256,6037.91,-2440.48,4.394,1.808,-11.9958,-1.60465e-05,11.9958,-0.000355207,4.01,4,0.000797682,2.48539e-08
257,6037.91,-2440.29,4.394,1.808,-11.9958,-1.60544e-05,11.9958,-0.000357462,4.01,4,0.000797682,2.48539e-08
258,6037.91,-2440.09,4.394,1.808,-11.9958,-1.60622e-05,11.9958,-0.000359699,4.01,4,0.000797682,2.48539e-08
259,6037.91,-2439.89,4.394,1.808,-11.9959,-1.60696e-05,11.9959,-0.000361919,4.01,4,0.000797682,2.48539e-08
260,6037.91,-2439.69,4.394,1.808,-11.9959,-1.60767e-05,11.9959,-0.000364121,4.01,4,0.000797682,2.48539e-08
261,6037.91,-2439.49,4.394,1.808,-11.9959,-1.60834e-05,11.9959,-0.000366306,4.01,4,0.000797682,2.48539e-08
262,6037.91,-2439.29,4.394,1.808,-11.9959,-1.60898e-05,11.9959,-0.000368473,4.01,4,0.000797682,2.48539e-08
263,6037.91,-2439.09,4.394,1.808,-11.9959,-1.60958e-05,11.9959,-0.000370623,4.01,4,0.000797682,2.48539e-08
264,6037.91,-2438.89,4.394,1.808,-11.9959,-1.61014e-05,11.9959,-0.000372755,4.01,4,0.000797682,2.48539e-08
265,6037.91,-2438.69,4.394,1.808,-11.9959,-1.61066e-05,11.9959,-0.00037487,4.01,4,0.000797682,2.48539e-08
266,6037.91,-2438.49,4.394,1.808,-11.9959,-1.61113e-05,11.9959,-0.000376967,4.01,4,0.000797682,2.48539e-08
267,6037.91,-2438.29,4.394,1.808,-11.9959,-1.61156e-05,11.9959,-0.000377297,4.01,4,0.000797682,2.48539e-08
268,6037.91,-2438.09,4.394,1.808,-11.9959,-1.61195e-05,11.9959,-0.000377607,4.01,4,0.000797682,2.48539e-08
269,6037.91,-2437.89,4.394,1.808,-11.9959,-1.61229e-05,11.9959,-0.000377896,4.01,4,0.000797682,2.48539e-08
270,6037.91,-2437.69,4.394,1.808,-11.9959,-1.61258e-05,11.9959,-0.000378165,4.01,4,0.000797682,2.48539e-08
271,6037.91,-2437.49,4.394,1.808,-11.9959,-1.61282e-05,11.9959,-0.000378414,4.01,4,0.000797682,2.48539e-08
272,6037.91,-2437.29,4.394,1.808,-11.9959,-1.61302e-05,11.9959,-0.000378642,4.01,4,0.000797682,2.48539e-08
273,6037.91,-2437.09,4.394,1.808,-11.9959,-1.61316e-05,11.9959,-0.000378849,4.01,4,0.000797682,2.48539e-08
274,6037.91,-2436.89,4.394,1.808,-11.996,-1.61325e-05,11.996,-0.000379037,4.01,4,0.000797682,2.48539e-08
275,6037.91,-2436.69,4.394,1.808,-11.996,-1.6133e-05,11.996,-0.000379204,4.01,4,0.000797682,2.48539e-08
276,6037.91,-2436.49,4.394,1.808,-11.996,-1.61329e-05,11.996,-0.00037935,4.01,4,0.000797682,2.48539e-08
277,6037.91,-2436.29,4.394,1.808,-11.996,-1.61323e-05,11.996,-0.000379476,4.01,4,0.000797682,2.48539e-08
278,6037.91,-2436.09,4.394,1.808,-11.996,-1.61313e-05,11.996,-0.000379582,4.01,4,0.000797682,2.48539e-08
279,6037.91,-2435.89,4.394,1.808,-11.996,-1.61297e-05,11.996,-0.000379667,4.01,4,0.000797682,2.48539e-08
280,6037.91,-2435.69,4.394,1.808,-11.996,-1.61276e-05,11.996,-0.000379732,4.01,4,0.000797682,2.48539e-08
281,6037.91,-2435.49,4.394,1.808,-11.996,-1.61251e-05,11.996,-0.000379776,4.01,4,0.000797682,2.48539e-08
282,6037.91,-2435.29,4.394,1.808,-11.996,-1.6122e-05,11.996,-0.0003798,4.01,4,0.000797682,2.48539e-08
283,6037.91,-2435.09,4.394,1.808,-11.996,-1.61185e-05,11.996,-0.000379803,4.01,4,0.000797682,2.48539e-08
284,6037.91,-2434.89,4.394,1.808,-11.996,-1.61145e-05,11.996,-0.000379786,4.01,4,0.000797682,2.48539e-08
285,6037.91,-2434.69,4.394,1.808,-11.996,-1.61101e-05,11.996,-0.000379749,4.01,4,0.000797682,2.48539e-08
286,6037.91,-2434.49,4.394,1.808,-11.996,-1.61052e-05,11.996,-0.000379691,4.01,4,0.000797682,2.48539e-08
287,6037.91,-2434.29,4.394,1.808,-11.996,-1.60999e-05,11.996,-0.000379613,4.01,4,0.000797682,2.48539e-08
288,6037.91,-2434.09,4.394,1.808,-11.996,-1.60942e-05,11.996,-0.000379515,4.01,4,0.000797682,2.48539e-08
289,6037.91,-2433.89,4.394,1.808,-11.9961,-1.60881e-05,11.9961,-0.000379396,4.01,4,0.000797682,2.48539e-08
290,6037.91,-2433.69,4.394,1.808,-11.9961,-1.60816e-05,11.9961,-0.000379256,4.01,4,0.000797682,2.48539e-08
291,6037.91,-2433.49,4.394,1.808,-11.9961,-1.60748e-05,11.9961,-0.000379096,4.01,4,0.000797682,2.48539e-08
292,6037.91,-2433.29,4.394,1.808,-11.9961,-1.60676e-05,11.9961,-0.000378916,4.01,4,0.000797682,2.48539e-08
293,6037.91,-2433.09,4.394,1.808,-11.9961,-1.60602e-05,11.9961,-0.000378715,4.01,4,0.000797682,2.48539e-08
294,6037.91,-2432.89,4.394,1.808,-11.9961,-1.60524e-05,11.9961,-0.000378494,4.01,4,0.000797682,2.48539e-08
295,6037.91,-2432.69,4.394,1.808,-11.9961,-1.60443e-05,11.9961,-0.000378253,4.01,4,0.000797682,2.48539e-08
296,6037.91,-2432.49,4.394,1.808,-11.9961,-1.6036e-05,11.9961,-0.000377991,4.01,4,0.000797682,2.48539e-08
297,6037.91,-2432.29,4.394,1.808,-11.9961,-1.60275e-05,11.9961,-0.000377709,4.01,4,0.000797682,2.48539e-08
298,6037.91,-2432.09,4.394,1.808,-11.9961,-1.60187e-05,11.9961,-0.000377406,4.01,4,0.000797682,2.48539e-08
299,6037.91,-2431.89,4.394,1.808,-11.9961,-1.60098e-05,11.9961,-0.000377083,4.01,4,0.000797682,2.48539e-08
300,6037.91,-2431.69,4.394,1.808,-11.9961,-1.60008e-05,11.9961,-0.000376739,4.01,4,0.000797682,2.48539e-08
301,6037.91,-2431.49,4.394,1.808,-11.9961,-1.59916e-05,11.9961,-0.000376375,4.01,4,0.000797682,2.48539e-08
302,6037.91,-2431.29,4.394,1.808,-11.9961,-1.59823e-05,11.9961,-0.000375991,4.01,4,0.000797682,2.48539e-08
303,6037.91,-2431.09,4.394,1.808,-11.9961,-1.59729e-05,11.9961,-0.000375586,4.01,4,0.000797682,2.48539e-08
304,6037.91,-2430.89,4.394,1.808,-11.9962,-1.59635e-05,11.9962,-0.00037516,4.01,4,0.000797682,2.48539e-08
305,6037.91,-2430.69,4.394,1.808,-11.9962,-1.59541e-05,11.9962,-0.000374715,4.01,4,0.000797682,2.48539e-08
306,6037.91,-2430.49,4.394,1.808,-11.9962,-1.59446e-05,11.9962,-0.000374249,4.01,4,0.000797682,2.48539e-08
307,6037.91,-2430.29,4.394,1.808,-11.9962,-1.59352e-05,11.9962,-0.000373762,4.01,4,0.000797682,2.48539e-08
308,6037.91,-2430.09,4.394,1.808,-11.9962,-1.59259e-05,11.9962,-0.000373255,4.01,4,0.000797682,2.48539e-08
309,6037.91,-2429.89,4.394,1.808,-11.9962,-1.59167e-05,11.9962,-0.000372728,4.01,4,0.000797682,2.48539e-08
310,6037.91,-2429.69,4.394,1.808,-11.9962,-1.59076e-05,11.9962,-0.00037218,4.01,4,0.000797682,2.48539e-08
311,6037.91,-2429.49,4.394,1.808,-11.9962,-1.58986e-05,11.9962,-0.000371612,4.01,4,0.000797682,2.48539e-08
312,6037.91,-2429.29,4.394,1.808,-11.9962,-1.58898e-05,11.9962,-0.000371023,4.01,4,0.000797682,2.48539e-08
313,6037.91,-2429.09,4.394,1.808,-11.9962,-1.58811e-05,11.9962,-0.000372164,4.01,4,0.000797682,2.48539e-08
314,6037.91,-2428.89,4.394,1.808,-11.9962,-1.58727e-05,11.9962,-0.000373287,4.01,4,0.000797682,2.48539e-08
315,6037.91,-2428.69,4.394,1.808,-11.9962,-1.58646e-05,11.9962,-0.000374392,4.01,4,0.000797682,2.48539e-08
316,6037.91,-2428.49,4.394,1.808,-11.9962,-1.58567e-05,11.9962,-0.000373731,4.01,4,0.000797682,2.48539e-08
317,6037.91,-2428.29,4.394,1.808,-11.9962,-1.5849e-05,11.9962,-0.000373049,4.01,4,0.000797682,2.48539e-08
318,6037.91,-2428.09,4.394,1.808,-11.9962,-1.58417e-05,11.9962,-0.000372347,4.01,4,0.000797682,2.48539e-08
319,6037.91,-2427.89,4.394,1.808,-11.9962,-1.58348e-05,11.9962,-0.000371624,4.01,4,0.000797682,2.48539e-08
320,6037.91,-2427.69,4.394,1.808,-11.9963,-1.58281e-05,11.9963,-0.000370881,4.01,4,0.000797682,2.48539e-08
321,6037.91,-2427.49,4.394,1.808,-11.9963,-1.58219e-05,11.9963,-0.000370117,4.01,4,0.000797682,2.48539e-08
322,6037.91,-2427.29,4.394,1.808,-11.9963,-1.5816e-05,11.9963,-0.000371083,4.01,4,0.000797682,2.48539e-08
323,6037.91,-2427.09,4.394,1.808,-11.9963,-1.58105e-05,11.9963,-0.000372031,4.01,4,0.000797682,2.48539e-08
324,6037.91,-2426.89,4.394,1.808,-11.9963,-1.58055e-05,11.9963,-0.000372961,4.01,4,0.000797682,2.48539e-08
325,6037.91,-2426.69,4.394,1.808,-11.9963,-1.58008e-05,11.9963,-0.000373874,4.01,4,0.000797682,2.48539e-08
326,6037.91,-2426.49,4.394,1.808,-11.9963,-1.57967e-05,11.9963,-0.00037302,4.01,4,0.000797682,2.48539e-08
327,6037.91,-2426.29,4.394,1.808,-11.9963,-1.5793e-05,11.9963,-0.000372146,4.01,4,0.000797682,2.48539e-08
328,6037.91,-2426.09,4.394,1.808,-11.9963,-1.57897e-05,11.9963,-0.000371251,4.01,4,0.000797682,2.48539e-08
329,6037.91,-2425.89,4.394,1.808,-11.9963,-1.5787e-05,11.9963,-0.000370336,4.01,4,0.000797682,2.48539e-08
330,6037.91,-2425.69,4.394,1.808,-11.9963,-1.57847e-05,11.9963,-0.00037115,4.01,4,0.000797682,2.48539e-08
331,6037.91,-2425.49,4.394,1.808,-11.9963,-1.57829e-05,11.9963,-0.000371946,4.01,4,0.000797682,2.48539e-08
332,6037.91,-2425.29,4.394,1.808,-11.9963,-1.57816e-05,11.9963,-0.000372725,4.01,4,0.000797682,2.48539e-08
333,6037.91,-2425.09,4.394,1.808,-11.9963,-1.57808e-05,11.9963,-0.000373487,4.01,4,0.000797682,2.48539e-08
334,6037.91,-2424.89,4.394,1.808,-11.9963,-1.57805e-05,11.9963,-0.000372481,4.01,4,0.000797682,2.48539e-08
335,6037.91,-2424.69,4.394,1.808,-11.9963,-1.57808e-05,11.9963,-0.000371455,4.01,4,0.000797682,2.48539e-08
336,6037.91,-2424.49,4.394,1.808,-11.9964,-1.57815e-05,11.9964,-0.000370408,4.01,4,0.000797682,2.48539e-08
337,6037.91,-2424.29,4.394,1.808,-11.9964,-1.57827e-05,11.9964,-0.000369341,4.01,4,0.000797682,2.48539e-08
338,6037.91,-2424.09,4.394,1.808,-11.9964,-1.57844e-05,11.9964,-0.000370003,4.01,4,0.000797682,2.48539e-08
339,6037.91,-2423.89,4.394,1.808,-11.9964,-1.57867e-05,11.9964,-0.000370648,4.01,4,0.000797682,2.48539e-08
340,6037.91,-2423.69,4.394,1.808,-11.9964,-1.57894e-05,11.9964,-0.000371275,4.01,4,0.000797682,2.48539e-08
341,6037.91,-2423.49,4.394,1.808,-11.9964,-1.57926e-05,11.9964,-0.000371885,4.01,4,0.000797682,2.48539e-08
342,6037.91,-2423.29,4.394,1.808,-11.9964,-1.57962e-05,11.9964,-0.000372478,4.01,4,0.000797682,2.48539e-08
343,6037.91,-2423.09,4.394,1.808,-11.9964,-1.58003e-05,11.9964,-0.000373052,4.01,4,0.000797682,2.48539e-08
344,6037.91,-2422.89,4.394,1.808,-11.9964,-1.58049e-05,11.9964,-0.00037186,4.01,4,0.000797682,2.48539e-08
345,6037.91,-2422.69,4.394,1.808,-11.9964,-1.58099e-05,11.9964,-0.000370647,4.01,4,0.000797682,2.48539e-08
346,6037.91,-2422.49,4.394,1.808,-11.9964,-1.58154e-05,11.9964,-0.000369414,4.01,4,0.000797682,2.48539e-08
347,6037.91,-2422.29,4.394,1.808,-11.9964,-1.58212e-05,11.9964,-0.00036991,4.01,4,0.000797682,2.48539e-08
348,6037.91,-2422.09,4.394,1.808,-11.9964,-1.58274e-05,11.9964,-0.000370389,4.01,4,0.000797682,2.48539e-08
349,6037.91,-2421.89,4.394,1.808,-11.9964,-1.5834e-05,11.9964,-0.00037085,4.01,4,0.000797682,2.48539e-08
350,6037.91,-2421.69,4.394,1.808,-11.9964,-1.58409e-05,11.9964,-0.000371293,4.01,4,0.000797682,2.48539e-08
351,6037.91,-2421.49,4.394,1.808,-11.9964,-1.58482e-05,11.9964,-0.000371719,4.01,4,0.000797682,2.48539e-08
352,6037.91,-2421.29,4.394,1.808,-11.9964,-1.58558e-05,11.9964,-0.000372128,4.01,4,0.000797682,2.48539e-08
353,6037.91,-2421.09,4.394,1.808,-11.9965,-1.58637e-05,11.9965,-0.000372519,4.01,4,0.000797682,2.48539e-08
354,6037.91,-2420.89,4.394,1.808,-11.9965,-1.58718e-05,11.9965,-0.000372892,4.01,4,0.000797682,2.48539e-08
355,6037.91,-2420.69,4.394,1.808,-11.9965,-1.58802e-05,11.9965,-0.000371499,4.01,4,0.000797682,2.48539e-08
356,6037.91,-2420.49,4.394,1.808,-11.9965,-1.58888e-05,11.9965,-0.000370085,4.01,4,0.000797682,2.48539e-08
357,6037.91,-2420.29,4.394,1.808,-11.9965,-1.58977e-05,11.9965,-0.00036865,4.01,4,0.000797682,2.48539e-08
358,6037.91,-2420.09,4.394,1.808,-11.9965,-1.59066e-05,11.9965,-0.000368945,4.01,4,0.000797682,2.48539e-08
359,6037.91,-2419.89,4.394,1.808,-11.9965,-1.59158e-05,11.9965,-0.000369222,4.01,4,0.000797682,2.48539e-08
360,6037.91,-2419.69,4.394,1.808,-11.9965,-1.5925e-05,11.9965,-0.000369482,4.01,4,0.000797682,2.48539e-08
361,6037.91,-2419.49,4.394,1.808,-11.9965,-1.59343e-05,11.9965,-0.000369724,4.01,4,0.000797682,2.48539e-08
362,6037.91,-2419.29,4.394,1.808,-11.9965,-1.59437e-05,11.9965,-0.000369949,4.01,4,0.000797682,2.48539e-08
363,6037.91,-2419.09,4.394,1.808,-11.9965,-1.59532e-05,11.9965,-0.000370157,4.01,4,0.000797682,2.48539e-08
364,6037.91,-2418.89,4.394,1.808,-11.9965,-1.59626e-05,11.9965,-0.000370346,4.01,4,0.000797682,2.48539e-08
365,6037.91,-2418.69,4.394,1.808,-11.9965,-1.59721e-05,11.9965,-0.000370519,4.01,4,0.000797682,2.48539e-08
366,6037.91,-2418.49,4.394,1.808,-11.9965,-1.59814e-05,11.9965,-0.000370674,4.01,4,0.000797682,2.48539e-08
367,6037.91,-2418.29,4.394,1.808,-11.9965,-1.59908e-05,11.9965,-0.000370811,4.01,4,0.000797682,2.48539e-08
368,6037.91,-2418.09,4.394,1.808,-11.9965,-1.6e-05,11.9965,-0.000370931,4.01,4,0.000797682,2.48539e-08
369,6037.91,-2417.89,4.394,1.808,-11.9965,-1.60091e-05,11.9965,-0.000371033,4.01,4,0.000797682,2.48539e-08
370,6037.91,-2417.69,4.394,1.808,-11.9966,-1.60181e-05,11.9966,-0.000371118,4.01,4,0.000797682,2.48539e-08
371,6037.91,-2417.49,4.394,1.808,-11.9966,-1.60269e-05,11.9966,-0.000371185,4.01,4,0.000797682,2.48539e-08
372,6037.91,-2417.29,4.394,1.808,-11.9966,-1.60354e-05,11.9966,-0.000371235,4.01,4,0.000797682,2.48539e-08
373,6037.91,-2417.09,4.394,1.808,-11.9966,-1.60438e-05,11.9966,-0.000371267,4.01,4,0.000797682,2.48539e-08
374,6037.91,-2416.89,4.394,1.808,-11.9966,-1.60519e-05,11.9966,-0.000371282,4.01,4,0.000797682,2.48539e-08
375,6037.91,-2416.69,4.394,1.808,-11.9966,-1.60598e-05,11.9966,-0.00037128,4.01,4,0.000797682,2.48539e-08
376,6037.91,-2416.49,4.394,1.808,-11.9966,-1.60673e-05,11.9966,-0.000371259,4.01,4,0.000797682,2.48539e-08
377,6037.91,-2416.29,4.394,1.808,-11.9966,-1.60745e-05,11.9966,-0.000371222,4.01,4,0.000797682,2.48539e-08
378,6037.91,-2416.09,4.394,1.808,-11.9966,-1.60814e-05,11.9966,-0.000371167,4.01,4,0.000797682,2.48539e-08
379,6037.91,-2415.89,4.394,1.808,-11.9966,-1.6088e-05,11.9966,-0.000371094,4.01,4,0.000797682,2.48539e-08
380,6037.91,-2415.69,4.394,1.808,-11.9966,-1.60942e-05,11.9966,-0.000371004,4.01,4,0.000797682,2.48539e-08
381,6037.91,-2415.49,4.394,1.808,-11.9966,-1.61e-05,11.9966,-0.000370896,4.01,4,0.000797682,2.48539e-08
382,6037.91,-2415.29,4.394,1.808,-11.9966,-1.61053e-05,11.9966,-0.000370771,4.01,4,0.000797682,2.48539e-08
383,6037.91,-2415.09,4.394,1.808,-11.9966,-1.61103e-05,11.9966,-0.000370628,4.01,4,0.000797682,2.48539e-08
384,6037.91,-2414.89,4.394,1.808,-11.9966,-1.61148e-05,11.9966,-0.000370468,4.01,4,0.000797682,2.48539e-08
385,6037.91,-2414.69,4.394,1.808,-11.9966,-1.61189e-05,11.9966,-0.000370291,4.01,4,0.000797682,2.48539e-08
386,6037.91,-2414.49,4.394,1.808,-11.9966,-1.61225e-05,11.9966,-0.000370095,4.01,4,0.000797682,2.48539e-08
387,6037.91,-2414.29,4.394,1.808,-11.9967,-1.61256e-05,11.9967,-0.000369883,4.01,4,0.000797682,2.48539e-08
388,6037.91,-2414.09,4.394,1.808,-11.9967,-1.61282e-05,11.9967,-0.000369653,4.01,4,0.000797682,2.48539e-08
389,6037.91,-2413.89,4.394,1.808,-11.9967,-1.61304e-05,11.9967,-0.000369405,4.01,4,0.000797682,2.48539e-08
390,6037.91,-2413.69,4.394,1.808,-11.9967,-1.61321e-05,11.9967,-0.00036914,4.01,4,0.000797682,2.48539e-08
391,6037.91,-2413.49,4.394,1.808,-11.9967,-1.61332e-05,11.9967,-0.000368857,4.01,4,0.000797682,2.48539e-08
392,6037.91,-2413.29,4.394,1.808,-11.9967,-1.61339e-05,11.9967,-0.000368557,4.01,4,0.000797682,2.48539e-08
393,6037.91,-2413.09,4.394,1.808,-11.9967,-1.6134e-05,11.9967,-0.000368239,4.01,4,0.000797682,2.48539e-08
394,6037.91,-2412.89,4.394,1.808,-11.9967,-1.61337e-05,11.9967,-0.000367904,4.01,4,0.000797682,2.48539e-08
395,6037.91,-2412.69,4.394,1.808,-11.9967,-1.61329e-05,11.9967,-0.000367552,4.01,4,0.000797682,2.48539e-08
396,6037.91,-2412.49,4.394,1.808,-11.9967,-1.61315e-05,11.9967,-0.000367182,4.01,4,0.000797682,2.48539e-08
397,6037.91,-2412.29,4.394,1.808,-11.9967,-1.61296e-05,11.9967,-0.000366794,4.01,4,0.000797682,2.48539e-08
398,6037.91,-2412.09,4.394,1.808,-11.9967,-1.61273e-05,11.9967,-0.000366389,4.01,4,0.000797682,2.48539e-08
399,6037.91,-2411.89,4.394,1.808,-11.9967,-1.61245e-05,11.9967,-0.000365966,4.01,4,0.000797682,2.48539e-08
400,6037.91,-2411.69,4.394,1.808,-11.9967,-1.61212e-05,11.9967,-0.000365526,4.01,4,0.000797682,2.48539e-08
401,6037.91,-2411.49,4.394,1.808,-11.9967,-1.61174e-05,11.9967,-0.000365068,4.01,4,0.000797682,2.48539e-08
402,6037.91,-2411.29,4.394,1.808,-11.9967,-1.61132e-05,11.9967,-0.000364593,4.01,4,0.000797682,2.48539e-08
403,6037.91,-2411.09,4.394,1.808,-11.9967,-1.61085e-05,11.9967,-0.000364101,4.01,4,0.000797682,2.48539e-08
404,6037.91,-2410.89,4.394,1.808,-11.9967,-1.61034e-05,11.9967,-0.00036359,4.01,4,0.000797682,2.48539e-08
405,6037.91,-2410.69,4.394,1.808,-11.9968,-1.60979e-05,11.9968,-0.000363063,4.01,4,0.000797682,2.48539e-08
406,6037.91,-2410.49,4.394,1.808,-11.9968,-1.60919e-05,11.9968,-0.000362518,4.01,4,0.000797682,2.48539e-08
407,6037.91,-2410.29,4.394,1.808,-11.9968,-1.60856e-05,11.9968,-0.000361955,4.01,4,0.000797682,2.48539e-08
408,6037.91,-2410.09,4.394,1.808,-11.9968,-1.60789e-05,11.9968,-0.000361375,4.01,4,0.000797682,2.48539e-08
409,6037.91,-2409.89,4.394,1.808,-11.9968,-1.60719e-05,11.9968,-0.000360777,4.01,4,0.000797682,2.48539e-08
410,6037.91,-2409.69,4.394,1.808,-11.9968,-1.60646e-05,11.9968,-0.000360162,4.01,4,0.000797682,2.48539e-08
411,6037.91,-2409.49,4.394,1.808,-11.9968,-1.60569e-05,11.9968,-0.00035953,4.01,4,0.000797682,2.48539e-08
